273.071	273.073
273.068	273.073
273.064	273.072
273.061	273.071
273.057	273.071
273.054	273.07
273.05	273.069
273.047	273.069
273.043	273.064
273.04	273.062
273.037	273.059
273.033	273.057
273.03	273.055
273.026	273.053
273.023	273.05
273.019	273.048
273.015	273.046
273.012	273.043
273.008	273.04
273.005	273.038
273.001	273.035
272.998	273.032
272.994	273.029
272.991	273.025
272.987	273.022
272.983	273.019
273.048	273.049
272.98	273.015
273.045	273.047
272.976	273.012
273.041	273.045
272.973	273.008
273.037	273.043
272.969	273.004
273.034	273.041
272.965	273.001
273.03	273.038
272.962	272.998
273.027	273.035
272.958	272.995
273.023	273.032
272.954	272.991
273.019	273.028
272.951	272.987
273.015	273.025
272.947	272.983
273.011	273.021
272.943	272.98
273.008	273.018
273.048	273.049
272.94	272.976
273.004	273.015
273.044	273.047
272.936	272.973
273.001	273.011
273.041	273.045
272.932	272.969
272.997	273.008
273.037	273.043
272.929	272.965
272.994	273.004
273.034	273.041
272.925	272.963
272.992	273.003
273.031	273.038
272.921	272.959
272.988	272.999
273.027	273.035
272.917	272.955
272.984	272.995
273.023	273.031
272.914	272.952
272.981	272.991
273.019	273.028
272.91	272.948
272.977	272.987
273.015	273.025
272.906	272.944
272.973	272.983
273.011	273.021
272.903	272.94
272.969	272.98
273.008	273.018
273.048	273.05
272.899	272.937
272.966	272.976
273.004	273.015
273.045	273.048
272.895	272.933
272.962	272.973
273.001	273.011
273.041	273.046
272.891	272.929
272.959	272.969
272.997	273.008
273.038	273.044
272.887	272.926
272.956	272.967
272.996	273.007
273.035	273.041
272.884	272.923
272.953	272.964
272.992	273.003
273.031	273.038
272.88	272.919
272.949	272.96
272.989	272.999
273.027	273.035
272.876	272.915
272.945	272.956
272.985	272.995
273.023	273.032
272.872	272.911
272.941	272.952
272.981	272.992
273.019	273.028
272.868	272.908
272.937	272.948
272.977	272.988
273.015	273.025
272.865	272.904
272.934	272.944
272.973	272.984
273.011	273.022
272.861	272.9
272.93	272.941
272.969	272.98
273.008	273.019
273.049	273.05
272.857	272.896
272.926	272.937
272.966	272.977
273.005	273.015
273.045	273.048
272.853	272.893
272.923	272.933
272.962	272.973
273.001	273.012
273.042	273.047
272.849	272.889
272.919	272.93
272.96	272.971
273	273.011
273.039	273.044
272.845	272.886
272.916	272.927
272.957	272.968
272.997	273.008
273.036	273.041
272.842	272.882
272.913	272.924
272.954	272.965
272.993	273.004
273.032	273.039
272.838	272.878
272.909	272.92
272.95	272.961
272.989	273
273.028	273.035
272.834	272.874
272.905	272.916
272.946	272.957
272.986	272.996
273.024	273.032
272.83	272.87
272.901	272.912
272.942	272.953
272.982	272.993
273.02	273.029
272.826	272.867
272.897	272.909
272.938	272.949
272.978	272.989
273.016	273.026
272.822	272.863
272.894	272.905
272.934	272.945
272.974	272.985
273.012	273.023
272.818	272.859
272.89	272.901
272.931	272.942
272.97	272.981
273.009	273.019
273.05	273.05
272.814	272.855
272.886	272.897
272.927	272.938
272.967	272.978
273.005	273.016
273.047	273.049
272.81	272.851
272.882	272.893
272.923	272.934
272.963	272.974
273.002	273.013
273.043	273.047
272.807	272.847
272.879	272.89
272.92	272.932
272.961	272.972
273.001	273.012
273.04	273.045
272.803	272.844
272.876	272.887
272.917	272.929
272.958	272.969
272.998	273.009
273.037	273.042
272.799	272.84
272.872	272.883
272.914	272.925
272.955	272.966
272.994	273.005
273.033	273.039
272.795	272.836
272.868	272.88
272.91	272.922
272.951	272.962
272.991	273.002
273.029	273.036
272.791	272.833
272.864	272.876
272.906	272.918
272.947	272.959
272.987	272.998
273.025	273.033
272.787	272.829
272.861	272.872
272.903	272.914
272.943	272.955
272.983	272.994
273.022	273.03
272.783	272.825
272.857	272.868
272.899	272.91
272.94	272.951
272.979	272.99
273.018	273.027
272.779	272.821
272.853	272.864
272.895	272.906
272.936	272.947
272.975	272.986
273.014	273.024
272.775	272.817
272.849	272.86
272.891	272.902
272.932	272.943
272.972	272.983
273.01	273.021
273.05	273.05
272.771	272.813
272.845	272.856
272.887	272.899
272.928	272.939
272.968	272.979
273.007	273.018
273.048	273.05
272.767	272.809
272.841	272.853
272.883	272.895
272.925	272.936
272.965	272.976
273.004	273.015
273.045	273.048
272.763	272.805
272.837	272.849
272.88	272.892
272.922	272.933
272.963	272.974
273.003	273.014
273.042	273.046
272.759	272.802
272.834	272.846
272.877	272.889
272.919	272.93
272.96	272.971
