37501.6	37526.8	37552.1	37577.3	37602.5	37627.8	37653	37678.3	37703.5	37728.7	37754	37779.2	37804.5	37829.7	37854.9	37880.2	37905.4	37930.7	37955.9	37981.1	38006.4	38031.6	38056.9	38082.1	38107.3	38132.6	38157.8	38183.1	38208.3	38233.5	38258.8	38284	38309.2	38334.5	38359.7	38385	38410.2	38435.4	38460.7	38485.9	38511.1	38536.4	38561.6	38586.9	38612.1	38637.3	38662.6	38687.8	38713	38738.3	38763.5	38788.8	38814	38839.2	38864.5	38889.7	38914.9	38940.2	38965.4	38990.6	39015.9	39041.1	39066.3	39091.6	39116.8	39142.1	39167.3	39192.5	39217.8	39243	39268.2	39293.5	39318.7	39343.9	39369.2	39394.4	39419.6	39444.9	39470.1	39495.3	39520.6	39545.8	39571	39596.3	39621.5	39646.7	39672	39697.2	39722.4	39747.7	39772.9	39798.1	39823.4	39848.6	39873.8	39899.1	39924.3	39949.5	39974.8	40000
31540.9	31626.3	31711.8	31797.3	31882.7	31968.2	32053.6	32139.1	32224.5	32310	32395.4	32480.9	32566.3	32651.8	32737.2	32822.7	32908.1	32993.6	33079.1	33164.5	33250	33335.4	33420.9	33506.3	33591.8	33677.2	33762.7	33848.1	33933.6	34019	34104.5	34189.9	34275.4	34360.8	34446.3	34531.7	34617.1	34702.6	34788	34873.5	34958.9	35044.4	35129.8	35215.3	35300.7	35386.2	35471.6	35557.1	35642.5	35728	35813.4	35898.9	35984.3	36069.7	36155.2	36240.6	36326.1	36411.5	36497	36582.4	36667.9	36753.3	36838.7	36924.2	37009.6	37095.1	37180.5	37266	37351.4	37436.8	37522.3	37607.7	37693.2	37778.6	37864	37949.5	38034.9	38120.4	38205.8	38291.2	38376.7	38462.1	38547.6	38633	38718.4	38803.9	38889.3	38974.8	39060.2	39145.6	39231.1	39316.5	39401.9	39487.4	39572.8	39658.3	39743.7	39829.1	39914.6	40000
25556.4	25702.2	25848.1	25993.9	26139.7	26285.5	26431.4	26577.2	26723	26868.8	27014.7	27160.5	27306.3	27452.2	27598	27743.9	27889.7	28035.5	28181.4	28327.2	28473.1	28618.9	28764.8	28910.6	29056.5	29202.3	29348.2	29494	29639.9	29785.8	29931.6	30077.5	30223.3	30369.2	30515.1	30661	30806.8	30952.7	31098.6	31244.4	31390.3	31536.2	31682.1	31828	31973.9	32119.7	32265.6	32411.5	32557.4	32703.3	32849.2	32995.1	33141	33286.9	33432.8	33578.7	33724.6	33870.5	34016.4	34162.3	34308.2	34454.1	34600	34746	34891.9	35037.8	35183.7	35329.6	35475.6	35621.5	35767.4	35913.3	36059.3	36205.2	36351.1	36497.1	36643	36788.9	36934.9	37080.8	37226.8	37372.7	37518.7	37664.6	37810.6	37956.5	38102.5	38248.4	38394.4	38540.3	38686.3	38832.2	38978.2	39124.2	39270.1	39416.1	39562.1	39708.1	39854	40000
19540	19746.3	19952.7	20159	20365.3	20571.7	20778.1	20984.4	21190.8	21397.2	21603.6	21810	22016.4	22222.8	22429.2	22635.6	22842	23048.5	23254.9	23461.4	23667.8	23874.3	24080.8	24287.2	24493.7	24700.2	24906.7	25113.2	25319.7	25526.2	25732.8	25939.3	26145.8	26352.4	26558.9	26765.5	26972	27178.6	27385.2	27591.8	27798.4	28005	28211.6	28418.2	28624.8	28831.4	29038.1	29244.7	29451.4	29658	29864.7	30071.3	30278	30484.7	30691.4	30898.1	31104.8	31311.5	31518.2	31725	31931.7	32138.4	32345.2	32551.9	32758.7	32965.5	33172.2	33379	33585.8	33792.6	33999.4	34206.2	34413	34619.9	34826.7	35033.6	35240.4	35447.3	35654.1	35861	36067.9	36274.8	36481.7	36688.6	36895.5	37102.4	37309.3	37516.2	37723.2	37930.1	38137.1	38344	38551	38758	38965	39172	39379	39586	39793	40000
13485.5	13752.5	14019.5	14286.5	14553.5	14820.6	15087.6	15354.7	15621.8	15888.9	16156.1	16423.2	16690.4	16957.6	17224.8	17492	17759.2	18026.5	18293.8	18561	18828.3	19095.7	19363	19630.3	19897.7	20165.1	20432.5	20699.9	20967.3	21234.8	21502.3	21769.7	22037.2	22304.8	22572.3	22839.9	23107.4	23375	23642.6	23910.2	24177.9	24445.5	24713.2	24980.9	25248.6	25516.3	25784.1	26051.8	26319.6	26587.4	26855.2	27123	27390.9	27658.7	27926.6	28194.5	28462.4	28730.4	28998.3	29266.3	29534.3	29802.3	30070.3	30338.3	30606.4	30874.5	31142.6	31410.7	31678.8	31946.9	32215.1	32483.3	32751.5	33019.7	33288	33556.2	33824.5	34092.8	34361.1	34629.4	34897.8	35166.1	35434.5	35702.9	35971.4	36239.8	36508.3	36776.7	37045.2	37313.8	37582.3	37850.9	38119.4	38388	38656.6	38925.3	39193.9	39462.6	39731.3	40000
7388.31	7716.11	8043.94	8371.8	8699.69	9027.61	9355.57	9683.55	10011.6	10339.6	10667.7	10995.8	11324	11652.1	11980.3	12308.6	12636.8	12965.1	13293.5	13621.8	13950.2	14278.7	14607.1	14935.6	15264.1	15592.7	15921.3	16249.9	16578.6	16907.3	17236	17564.7	17893.5	18222.3	18551.2	18880.1	19209	19537.9	19866.9	20195.9	20525	20854	21183.2	21512.3	21841.5	22170.7	22499.9	22829.2	23158.5	23487.9	23817.3	24146.7	24476.1	24805.6	25135.1	25464.7	25794.3	26123.9	26453.5	26783.2	27112.9	27442.7	27772.5	28102.3	28432.2	28762.1	29092	29422	29752	30082	30412.1	30742.2	31072.3	31402.5	31732.7	32063	32393.2	32723.6	33053.9	33384.3	33714.8	34045.2	34375.7	34706.3	35036.8	35367.5	35698.1	36028.8	36359.5	36690.3	37021.1	37351.9	37682.8	38013.7	38344.7	38675.7	39006.7	39337.7	39668.9	40000
1273.82	1662.17	2050.57	2439.02	2827.52	3216.07	3604.68	3993.33	4382.04	4770.8	5159.61	5548.48	5937.39	6326.36	6715.38	7104.46	7493.58	7882.76	8271.99	8661.27	9050.6	9439.99	9829.43	10218.9	10608.5	10998.1	11387.7	11777.4	12167.2	12557	12946.9	13336.8	13726.8	14116.8	14506.9	14897	15287.2	15677.5	16067.8	16458.1	16848.5	17239	17629.5	18020.1	18410.7	18801.4	19192.1	19582.9	19973.8	20364.7	20755.7	21146.7	21537.7	21928.9	22320.1	22711.3	23102.6	23494	23885.4	24276.9	24668.4	25060	25451.6	25843.3	26235.1	26626.9	27018.8	27410.7	27802.7	28194.8	28586.9	28979.1	29371.3	29763.6	30156	30548.4	30940.8	31333.4	31726	32118.6	32511.3	32904.1	33297	33689.9	34082.8	34475.8	34868.9	35262.1	35655.3	36048.6	36441.9	36835.3	37228.8	37622.3	38015.9	38409.6	38803.3	39199	39599.5	40000
