3.20001	0.00196509
3.21001	0.00222078
3.22001	0.0024791
3.23001	0.00273963
3.24001	0.00300195
3.25001	0.00326571
3.26001	0.00352412
3.27001	0.0037898
3.28001	0.00445741
3.29001	0.00482645
3.30001	0.00513676
3.31001	0.00543107
3.32001	0.00572535
3.33001	0.00601948
3.34001	0.00631323
3.35001	0.00660634
3.36001	0.00688912
3.37001	0.00717446
3.38001	0.00746466
3.39001	0.00775753
3.40001	0.00805154
3.41001	0.00834515
3.42001	0.00864282
3.43001	0.0090715
3.44001	0.00942559
3.45001	0.00968605
3.46001	0.00995933
3.47001	0.0102361
3.48001	0.0105205
3.49001	0.0108116
3.50001	0.011107
3.51001	0.0114387
3.52001	0.0118655
3.53001	0.0122119
3.54001	0.0125429
3.55001	0.0128655
3.56001	0.0131037
3.57001	0.0133672
3.58001	0.0136352
3.59001	0.0139149
3.60001	0.0142027
3.61001	0.0146276
3.62001	0.0149887
3.63001	0.0153098
3.64001	0.0156267
3.65001	0.0159417
3.66001	0.0162549
3.67001	0.0164883
3.68001	0.0167432
3.69001	0.0170054
3.70001	0.0172795
3.71001	0.0177123
3.72001	0.0180556
3.73001	0.0183736
3.74001	0.0186767
3.75001	0.0189822
3.76001	0.019289
3.77001	0.0195962
3.78001	0.0198384
3.79001	0.0200843
3.80001	0.0203403
3.81001	0.020729
3.82001	0.0210861
3.83001	0.0213984
3.84001	0.0217028
3.85001	0.0219958
3.86001	0.0222931
3.87001	0.0225934
3.88001	0.0228952
3.89001	0.0231588
3.90001	0.0233916
3.91001	0.0236396
3.92001	0.024076
3.93001	0.0243928
3.94001	0.0246926
3.95001	0.0249901
3.96001	0.0252755
3.97001	0.0255655
3.98001	0.0258595
3.99001	0.026156
4.00001	0.0264539
4.01001	0.0266713
4.02001	0.0269205
4.03001	0.0273532
4.04001	0.0276549
4.05001	0.0279465
4.06001	0.0282372
4.07001	0.0285198
4.08001	0.0288027
4.09001	0.0290904
4.10001	0.0293814
4.11001	0.0296745
4.12001	0.0299303
4.13001	0.0301517
4.14001	0.0305851
4.15001	0.0308793
4.16001	0.0311644
4.17001	0.0314492
4.18001	0.0317319
4.19001	0.0320076
4.20001	0.0322888
4.21001	0.032574
4.22001	0.0328621
4.23001	0.0331519
4.24001	0.0333738
4.25001	0.0337842
4.26001	0.034072
4.27001	0.0343498
4.28001	0.0346281
4.29001	0.0349083
4.30001	0.0351816
4.31001	0.0354555
4.32001	0.0357344
4.33001	0.036017
4.34001	0.036302
4.35001	0.0365886
4.36001	0.0369563
4.37001	0.0372398
4.38001	0.0375086
4.39001	0.0377789
4.40001	0.0380523
4.41001	0.0383284
4.42001	0.0385945
4.43001	0.038866
4.44001	0.0391422
4.45001	0.0394217
4.46001	0.0397036
4.47001	0.0399869
4.48001	0.0401804
4.49001	0.0404024
4.50001	0.0406425
4.51001	0.0408938
4.52001	0.0411532
4.53001	0.0414184
4.54001	0.041687
4.55001	0.0419477
4.56001	0.0422144
4.57001	0.0424862
4.58001	0.0427616
4.59001	0.0430397
4.60001	0.0433195
4.61001	0.0435881
4.62001	0.0438264
4.63001	0.0440491
4.64001	0.0442924
4.65001	0.0445464
