3.20001	0.999311
3.21001	0.998446
3.22001	0.997591
3.23001	0.996747
3.24001	0.995914
3.25001	0.995093
3.26001	0.994285
3.27001	0.993492
3.28001	0.992768
3.29001	0.992123
3.30001	0.991519
3.31001	0.99095
3.32001	0.990413
3.33001	0.989908
3.34001	0.989434
3.35001	0.988991
3.36001	0.988576
3.37001	0.988188
3.38001	0.987828
3.39001	0.987493
3.40001	0.987183
3.41001	0.986896
3.42001	0.986633
3.43001	0.986404
3.44001	0.9862
3.45001	0.98576
3.46001	0.985299
3.47001	0.984867
3.48001	0.984463
3.49001	0.984087
3.50001	0.983739
3.51001	0.983419
3.52001	0.983143
3.53001	0.982896
3.54001	0.982672
3.55001	0.982469
3.56001	0.981983
3.57001	0.981518
3.58001	0.98108
3.59001	0.98067
3.60001	0.980288
3.61001	0.979945
3.62001	0.979644
3.63001	0.979372
3.64001	0.979124
3.65001	0.978899
3.66001	0.978694
3.67001	0.97821
3.68001	0.977738
3.69001	0.977292
3.70001	0.976873
3.71001	0.976498
3.72001	0.976165
3.73001	0.975861
3.74001	0.975584
3.75001	0.975332
3.76001	0.975101
3.77001	0.97489
3.78001	0.974462
3.79001	0.973981
3.80001	0.973525
3.81001	0.973104
3.82001	0.972733
3.83001	0.972394
3.84001	0.972084
3.85001	0.9718
3.86001	0.971539
3.87001	0.9713
3.88001	0.971083
3.89001	0.970746
3.90001	0.970254
3.91001	0.969786
3.92001	0.969365
3.93001	0.968986
3.94001	0.968637
3.95001	0.968316
3.96001	0.968021
3.97001	0.96775
3.98001	0.967502
3.99001	0.967274
4.00001	0.967065
4.01001	0.966562
4.02001	0.966079
4.03001	0.965651
4.04001	0.965259
4.05001	0.964896
4.06001	0.964561
4.07001	0.964252
4.08001	0.963968
4.09001	0.963707
4.10001	0.963467
4.11001	0.963247
4.12001	0.962908
4.13001	0.96241
4.14001	0.961966
4.15001	0.961557
4.16001	0.961178
4.17001	0.960826
4.18001	0.960502
4.19001	0.960203
4.20001	0.959926
4.21001	0.959672
4.22001	0.959439
4.23001	0.959225
4.24001	0.95878
4.25001	0.958312
4.26001	0.957882
4.27001	0.957482
4.28001	0.957109
4.29001	0.956764
4.30001	0.956445
4.31001	0.95615
4.32001	0.955877
4.33001	0.955627
4.34001	0.955396
4.35001	0.955184
4.36001	0.954702
4.37001	0.954248
4.38001	0.953823
4.39001	0.953425
4.40001	0.953055
4.41001	0.952712
4.42001	0.952393
4.43001	0.952099
4.44001	0.951826
4.45001	0.951575
4.46001	0.951344
4.47001	0.951132
4.48001	0.950626
4.49001	0.950127
4.50001	0.94965
4.51001	0.949197
4.52001	0.948769
4.53001	0.948368
4.54001	0.947993
4.55001	0.947643
4.56001	0.947317
4.57001	0.947015
4.58001	0.946736
4.59001	0.946478
4.60001	0.94624
4.61001	0.946021
4.62001	0.945692
4.63001	0.945251
4.64001	0.944831
4.65001	0.944435
4.66001	0.944064
4.67001	0.943717
4.68001	0.943394
4.69001	0.943094
4.70001	0.942815
4.71001	0.942557
4.72001	0.942318
4.73001	0.942099
4.74001	0.941766
4.75001	0.941285
4.76001	0.940823
4.77001	0.940383
4.78001	0.939968
4.79001	0.939577
4.80001	0.93921
4.81001	0.938868
4.82001	0.938548
4.83001	0.93825
4.84001	0.937974
4.85001	0.937719
4.86001	0.937483
4.87001	0.937265
4.88001	0.936939
4.89001	0.936498
4.90001	0.936076
4.91001	0.935677
4.92001	0.935301
4.93001	0.934949
4.94001	0.93462
4.95001	0.934313
4.96001	0.934027
4.97001	0.933761
4.98001	0.933515
4.99001	0.933288
5.00001	0.933078
5.01001	0.932584
5.02001	0.932086
5.03001	0.931605
5.04001	0.931146
5.05001	0.93071
5.06001	0.930297
